UNIX_time[sec],CP_ref_x,CP_ref_y,ZMP_des_x,ZMP_des_y,CoM_position_x,CoM_positon_y,CP_lip_x,CP_lip_y
1.57744e+09,0.000175221,-0.0329036,-0.028792,-0.00352742,-0.0161222,-0.0161225,-0.0161304,-0.0162129,
1.57744e+09,0.000175221,-0.0329036,-0.0287922,-0.0035277,-0.0161228,-0.0161232,-0.0161305,-0.0162131,
1.57744e+09,0.000175221,-0.0329036,-0.0287925,-0.00352798,-0.0161235,-0.0161238,-0.0161307,-0.0162132,
1.57744e+09,0.000175221,-0.0329036,-0.0287928,-0.00352825,-0.0161241,-0.0161244,-0.0161308,-0.0162134,
1.57744e+09,0.000175221,-0.0329036,-0.0287931,-0.00352852,-0.0161247,-0.016125,-0.016131,-0.0162135,
1.57744e+09,0.000175221,-0.0329036,-0.0287933,-0.00352879,-0.0161254,-0.0161257,-0.0161311,-0.0162137,
1.57744e+09,0.000175221,-0.0329036,-0.0287936,-0.00352906,-0.016126,-0.0161263,-0.0161313,-0.0162138,
1.57744e+09,0.000175221,-0.0329036,-0.0287939,-0.00352932,-0.0161266,-0.0161269,-0.0161314,-0.016214,
1.57744e+09,0.000175221,-0.0329036,-0.0287941,-0.00352959,-0.0161272,-0.0161275,-0.0161316,-0.0162141,
1.57744e+09,0.000175221,-0.0329036,-0.0287944,-0.00352984,-0.0161278,-0.0161281,-0.0161317,-0.0162143,
1.57744e+09,0.000175221,-0.0329036,-0.0287947,-0.0035301,-0.0161284,-0.0161286,-0.0161319,-0.0162144,
1.57744e+09,0.000175221,-0.0329036,-0.0287949,-0.00353035,-0.0161289,-0.0161292,-0.016132,-0.0162146,
1.57744e+09,0.000175221,-0.0329036,-0.0287952,-0.0035306,-0.0161295,-0.0161298,-0.0161322,-0.0162147,
1.57744e+09,0.000175221,-0.0329036,-0.0287954,-0.00353085,-0.0161301,-0.0161304,-0.0161323,-0.0162148,
1.57744e+09,0.000175221,-0.0329036,-0.0287957,-0.0035311,-0.0161307,-0.0161309,-0.0161324,-0.016215,
1.57744e+09,0.000175221,-0.0329036,-0.0287959,-0.00353134,-0.0161312,-0.0161315,-0.0161326,-0.0162151,
1.57744e+09,0.000175221,-0.0329036,-0.0287961,-0.00353158,-0.0161318,-0.016132,-0.0161327,-0.0162153,
1.57744e+09,0.000175221,-0.0329036,-0.0287964,-0.00353182,-0.0161323,-0.0161326,-0.0161328,-0.0162154,
1.57744e+09,0.000175221,-0.0329036,-0.0287966,-0.00353206,-0.0161329,-0.0161331,-0.016133,-0.0162155,
1.57744e+09,0.000175221,-0.0329036,-0.0287969,-0.00353229,-0.0161334,-0.0161337,-0.0161331,-0.0162156,
1.57744e+09,0.000175221,-0.0329036,-0.0287971,-0.00353252,-0.0161339,-0.0161342,-0.0161332,-0.0162158,
1.57744e+09,0.000175221,-0.0329036,-0.0287973,-0.00353275,-0.0161345,-0.0161347,-0.0161334,-0.0162159,
1.57744e+09,0.000175221,-0.0329036,-0.0287975,-0.00353297,-0.016135,-0.0161352,-0.0161335,-0.016216,
1.57744e+09,0.000175221,-0.0329036,-0.0287978,-0.0035332,-0.0161355,-0.0161358,-0.0161336,-0.0162162,
1.57744e+09,0.000175221,-0.0329036,-0.028798,-0.00353342,-0.016136,-0.0161363,-0.0161337,-0.0162163,
1.57744e+09,0.000175221,-0.0329036,-0.0287982,-0.00353364,-0.0161365,-0.0161368,-0.0161339,-0.0162164,
1.57744e+09,0.000175221,-0.0329036,-0.0287984,-0.00353385,-0.016137,-0.0161373,-0.016134,-0.0162165,
1.57744e+09,0.000175221,-0.0329036,-0.0287986,-0.00353407,-0.0161375,-0.0161378,-0.0161341,-0.0162166,
1.57744e+09,0.000175221,-0.0329036,-0.0287989,-0.00353428,-0.016138,-0.0161383,-0.0161342,-0.0162168,
1.57744e+09,0.000175221,-0.0329036,-0.0287991,-0.00353449,-0.0161385,-0.0161388,-0.0161343,-0.0162169,
1.57744e+09,0.000175221,-0.0329036,-0.0287993,-0.0035347,-0.016139,-0.0161392,-0.0161345,-0.016217,
1.57744e+09,0.000175221,-0.0329036,-0.0287995,-0.0035349,-0.0161395,-0.0161397,-0.0161346,-0.0162171,
1.57744e+09,0.000175221,-0.0329036,-0.0287997,-0.00353511,-0.0161399,-0.0161402,-0.0161347,-0.0162172,
1.57744e+09,0.000175221,-0.0329036,-0.0287999,-0.00353531,-0.0161404,-0.0161406,-0.0161348,-0.0162173,
1.57744e+09,0.000175221,-0.0329036,-0.0288001,-0.00353551,-0.0161409,-0.0161411,-0.0161349,-0.0162175,
1.57744e+09,0.000175221,-0.0329036,-0.0288003,-0.00353571,-0.0161413,-0.0161416,-0.016135,-0.0162176,
1.57744e+09,0.000175221,-0.0329036,-0.0288005,-0.0035359,-0.0161418,-0.016142,-0.0161351,-0.0162177,
1.57744e+09,0.000175221,-0.0329036,-0.0288007,-0.00353609,-0.0161422,-0.0161425,-0.0161352,-0.0162178,
1.57744e+09,0.000175221,-0.0329036,-0.0288009,-0.00353629,-0.0161427,-0.0161429,-0.0161354,-0.0162179,
1.57744e+09,0.000175221,-0.0329036,-0.0288011,-0.00353647,-0.0161431,-0.0161434,-0.0161355,-0.016218,
1.57744e+09,0.000175221,-0.0329036,-0.0288013,-0.00353666,-0.0161436,-0.0161438,-0.0161356,-0.0162181,
1.57744e+09,0.000175221,-0.0329036,-0.0288014,-0.00353685,-0.016144,-0.0161442,-0.0161357,-0.0162182,
1.57744e+09,0.000175221,-0.0329036,-0.0288016,-0.00353703,-0.0161444,-0.0161446,-0.0161358,-0.0162183,
1.57744e+09,0.000175221,-0.0329036,-0.0288018,-0.00353721,-0.0161449,-0.0161451,-0.0161359,-0.0162184,
1.57744e+09,0.000175221,-0.0329036,-0.028802,-0.00353739,-0.0161453,-0.0161455,-0.016136,-0.0162185,
1.57744e+09,0.000175221,-0.0329036,-0.0288022,-0.00353757,-0.0161457,-0.0161459,-0.0161361,-0.0162186,
1.57744e+09,0.000175221,-0.0329036,-0.0288023,-0.00353775,-0.0161461,-0.0161463,-0.0161362,-0.0162187,
1.57744e+09,0.000175221,-0.0329036,-0.0288025,-0.00353792,-0.0161465,-0.0161467,-0.0161363,-0.0162188,
1.57744e+09,0.000175221,-0.0329036,-0.0288027,-0.00353809,-0.0161469,-0.0161471,-0.0161364,-0.0162189,
1.57744e+09,0.000175221,-0.0329036,-0.0288029,-0.00353826,-0.0161473,-0.0161475,-0.0161365,-0.016219,
1.57744e+09,0.000175221,-0.0329036,-0.028803,-0.00353843,-0.0161477,-0.0161479,-0.0161366,-0.0162191,
1.57744e+09,0.000175221,-0.0329036,-0.0288032,-0.0035386,-0.0161481,-0.0161483,-0.0161367,-0.0162192,
1.57744e+09,0.000175221,-0.0329036,-0.0288034,-0.00353876,-0.0161485,-0.0161487,-0.0161368,-0.0162193,
1.57744e+09,0.000175221,-0.0329036,-0.0288035,-0.00353893,-0.0161489,-0.0161491,-0.0161368,-0.0162194,
1.57744e+09,0.000175221,-0.0329036,-0.0288037,-0.00353909,-0.0161493,-0.0161494,-0.0161369,-0.0162195,
1.57744e+09,0.000175221,-0.0329036,-0.0288039,-0.00353925,-0.0161496,-0.0161498,-0.016137,-0.0162195,
1.57744e+09,0.000175221,-0.0329036,-0.028804,-0.00353941,-0.01615,-0.0161502,-0.0161371,-0.0162196,
1.57744e+09,0.000175221,-0.0329036,-0.0288042,-0.00353956,-0.0161504,-0.0161506,-0.0161372,-0.0162197,
1.57744e+09,0.000175221,-0.0329036,-0.0288043,-0.00353972,-0.0161507,-0.0161509,-0.0161373,-0.0162198,
1.57744e+09,0.000175221,-0.0329036,-0.0288045,-0.00353987,-0.0161511,-0.0161513,-0.0161374,-0.0162199,
1.57744e+09,0.000175221,-0.0329036,-0.0288046,-0.00354002,-0.0161515,-0.0161516,-0.0161375,-0.01622,
1.57744e+09,0.000175221,-0.0329036,-0.0288048,-0.00354017,-0.0161518,-0.016152,-0.0161375,-0.0162201,
1.57744e+09,0.000175221,-0.0329036,-0.0288049,-0.00354032,-0.0161522,-0.0161523,-0.0161376,-0.0162202,
1.57744e+09,0.000175221,-0.0329036,-0.0288051,-0.00354047,-0.0161525,-0.0161527,-0.0161377,-0.0162202,
1.57744e+09,0.000175221,-0.0329036,-0.0288052,-0.00354062,-0.0161529,-0.016153,-0.0161378,-0.0162203,
1.57744e+09,0.000175221,-0.0329036,-0.0288054,-0.00354076,-0.0161532,-0.0161534,-0.0161379,-0.0162204,
1.57744e+09,0.000175221,-0.0329036,-0.0288055,-0.0035409,-0.0161535,-0.0161537,-0.016138,-0.0162205,
1.57744e+09,0.000175221,-0.0329036,-0.0288057,-0.00354105,-0.0161539,-0.016154,-0.016138,-0.0162206,
1.57744e+09,0.000175221,-0.0329036,-0.0288058,-0.00354119,-0.0161542,-0.0161544,-0.0161381,-0.0162206,
1.57744e+09,0.000175221,-0.0329036,-0.0288059,-0.00354132,-0.0161545,-0.0161547,-0.0161382,-0.0162207,
1.57744e+09,0.000175221,-0.0329036,-0.0288061,-0.00354146,-0.0161549,-0.016155,-0.0161383,-0.0162208,
1.57744e+09,0.000175221,-0.0329036,-0.0288062,-0.0035416,-0.0161552,-0.0161553,-0.0161383,-0.0162209,
1.57744e+09,0.000175221,-0.0329036,-0.0288064,-0.00354173,-0.0161555,-0.0161557,-0.0161384,-0.0162209,
1.57744e+09,0.000175221,-0.0329036,-0.0288065,-0.00354186,-0.0161558,-0.016156,-0.0161385,-0.016221,
1.57744e+09,0.000175221,-0.0329036,-0.0288066,-0.00354199,-0.0161561,-0.0161563,-0.0161386,-0.0162211,
1.57744e+09,0.000175221,-0.0329036,-0.0288067,-0.00354212,-0.0161564,-0.0161566,-0.0161386,-0.0162212,
1.57744e+09,0.000175221,-0.0329036,-0.0288069,-0.00354225,-0.0161567,-0.0161569,-0.0161387,-0.0162212,
1.57744e+09,0.000175221,-0.0329036,-0.028807,-0.00354238,-0.016157,-0.0161572,-0.0161388,-0.0162213,
1.57744e+09,0.000175221,-0.0329036,-0.0288071,-0.00354251,-0.0161573,-0.0161575,-0.0161389,-0.0162214,
1.57744e+09,0.000175221,-0.0329036,-0.0288073,-0.00354263,-0.0161576,-0.0161578,-0.0161389,-0.0162214,
1.57744e+09,0.000175221,-0.0329036,-0.0288074,-0.00354275,-0.0161579,-0.0161581,-0.016139,-0.0162215,
1.57744e+09,0.000175221,-0.0329036,-0.0288075,-0.00354288,-0.0161582,-0.0161584,-0.0161391,-0.0162216,
1.57744e+09,0.000175221,-0.0329036,-0.0288076,-0.003543,-0.0161585,-0.0161587,-0.0161391,-0.0162217,
1.57744e+09,0.000175221,-0.0329036,-0.0288077,-0.00354312,-0.0161588,-0.0161589,-0.0161392,-0.0162217,
1.57744e+09,0.000175221,-0.0329036,-0.0288079,-0.00354324,-0.0161591,-0.0161592,-0.0161393,-0.0162218,
1.57744e+09,0.000175221,-0.0329036,-0.028808,-0.00354335,-0.0161594,-0.0161595,-0.0161393,-0.0162218,
1.57744e+09,0.000175221,-0.0329036,-0.0288081,-0.00354347,-0.0161596,-0.0161598,-0.0161394,-0.0162219,
1.57744e+09,0.000175221,-0.0329036,-0.0288082,-0.00354358,-0.0161599,-0.01616,-0.0161395,-0.016222,
1.57744e+09,0.000175221,-0.0329036,-0.0288083,-0.0035437,-0.0161602,-0.0161603,-0.0161395,-0.016222,
1.57744e+09,0.000175221,-0.0329036,-0.0288084,-0.00354381,-0.0161604,-0.0161606,-0.0161396,-0.0162221,
1.57744e+09,0.000175221,-0.0329036,-0.0288086,-0.00354392,-0.0161607,-0.0161608,-0.0161397,-0.0162222,
1.57744e+09,0.000175221,-0.0329036,-0.0288087,-0.00354403,-0.016161,-0.0161611,-0.0161397,-0.0162222,
1.57744e+09,0.000175221,-0.0329036,-0.0288088,-0.00354414,-0.0161612,-0.0161614,-0.0161398,-0.0162223,
1.57744e+09,0.000175221,-0.0329036,-0.0288089,-0.00354425,-0.0161615,-0.0161616,-0.0161398,-0.0162224,
1.57744e+09,0.000175221,-0.0329036,-0.028809,-0.00354435,-0.0161618,-0.0161619,-0.0161399,-0.0162224,
1.57744e+09,0.000175221,-0.0329036,-0.0288091,-0.00354446,-0.016162,-0.0161621,-0.01614,-0.0162225,
1.57744e+09,0.000175221,-0.0329036,-0.0288092,-0.00354456,-0.0161623,-0.0161624,-0.01614,-0.0162225,
1.57744e+09,0.000175221,-0.0329036,-0.0288093,-0.00354467,-0.0161625,-0.0161626,-0.0161401,-0.0162226,
1.57744e+09,0.000175221,-0.0329036,-0.0288094,-0.00354477,-0.0161627,-0.0161629,-0.0161401,-0.0162226,
1.57744e+09,0.000175221,-0.0329036,-0.0288095,-0.00354487,-0.016163,-0.0161631,-0.0161402,-0.0162227,
1.57744e+09,0.000175221,-0.0329036,-0.0288096,-0.00354497,-0.0161632,-0.0161633,-0.0161402,-0.0162228,
1.57744e+09,0.000175221,-0.0329036,-0.0288097,-0.00354507,-0.0161635,-0.0161636,-0.0161403,-0.0162228,
1.57744e+09,0.000175221,-0.0329036,-0.0288098,-0.00354517,-0.0161637,-0.0161638,-0.0161404,-0.0162229,
1.57744e+09,0.000175221,-0.0329036,-0.0288099,-0.00354527,-0.0161639,-0.0161641,-0.0161404,-0.0162229,
1.57744e+09,0.000175221,-0.0329036,-0.02881,-0.00354536,-0.0161642,-0.0161643,-0.0161405,-0.016223,
1.57744e+09,0.000175221,-0.0329036,-0.0288101,-0.00354546,-0.0161644,-0.0161645,-0.0161405,-0.016223,
1.57744e+09,0.000175221,-0.0329036,-0.0288102,-0.00354555,-0.0161646,-0.0161647,-0.0161406,-0.0162231,
1.57744e+09,0.000175221,-0.0329036,-0.0288103,-0.00354564,-0.0161648,-0.016165,-0.0161406,-0.0162231,
1.57744e+09,0.000175221,-0.0329036,-0.0288104,-0.00354574,-0.0161651,-0.0161652,-0.0161407,-0.0162232,
1.57744e+09,0.000175221,-0.0329036,-0.0288105,-0.00354583,-0.0161653,-0.0161654,-0.0161407,-0.0162232,
1.57744e+09,0.000175221,-0.0329036,-0.0288106,-0.00354592,-0.0161655,-0.0161656,-0.0161408,-0.0162233,
1.57744e+09,0.000175221,-0.0329036,-0.0288106,-0.00354601,-0.0161657,-0.0161658,-0.0161408,-0.0162233,
1.57744e+09,0.000175221,-0.0329036,-0.0288107,-0.0035461,-0.0161659,-0.016166,-0.0161409,-0.0162234,
1.57744e+09,0.000175221,-0.0329036,-0.0288108,-0.00354618,-0.0161661,-0.0161663,-0.0161409,-0.0162234,
1.57744e+09,0.000175221,-0.0329036,-0.0288109,-0.00354627,-0.0161664,-0.0161665,-0.016141,-0.0162235,
1.57744e+09,0.000175221,-0.0329036,-0.028811,-0.00354635,-0.0161666,-0.0161667,-0.016141,-0.0162235,
1.57744e+09,0.000175221,-0.0329036,-0.0288111,-0.00354644,-0.0161668,-0.0161669,-0.0161411,-0.0162236,
1.57744e+09,0.000175221,-0.0329036,-0.0288112,-0.00354652,-0.016167,-0.0161671,-0.0161411,-0.0162236,
1.57744e+09,0.000175221,-0.0329036,-0.0288113,-0.00354661,-0.0161672,-0.0161673,-0.0161412,-0.0162237,
1.57744e+09,0.000175221,-0.0329036,-0.0288113,-0.00354669,-0.0161674,-0.0161675,-0.0161412,-0.0162237,
1.57744e+09,0.000175221,-0.0329036,-0.0288114,-0.00354677,-0.0161676,-0.0161677,-0.0161413,-0.0162238,
1.57744e+09,0.000175221,-0.0329036,-0.0288115,-0.00354685,-0.0161678,-0.0161679,-0.0161413,-0.0162238,
1.57744e+09,0.000175221,-0.0329036,-0.0288116,-0.00354693,-0.016168,-0.016168,-0.0161414,-0.0162239,
1.57744e+09,0.000175221,-0.0329036,-0.0288117,-0.00354701,-0.0161681,-0.0161682,-0.0161414,-0.0162239,
1.57744e+09,0.000175221,-0.0329036,-0.0288117,-0.00354709,-0.0161683,-0.0161684,-0.0161414,-0.0162239,
1.57744e+09,0.000175221,-0.0329036,-0.0288118,-0.00354716,-0.0161685,-0.0161686,-0.0161415,-0.016224,
1.57744e+09,0.000175221,-0.0329036,-0.0288119,-0.00354724,-0.0161687,-0.0161688,-0.0161415,-0.016224,
1.57744e+09,0.000175221,-0.0329036,-0.028812,-0.00354732,-0.0161689,-0.016169,-0.0161416,-0.0162241,
1.57744e+09,0.000175221,-0.0329036,-0.028812,-0.00354739,-0.0161691,-0.0161692,-0.0161416,-0.0162241,
1.57744e+09,0.000175221,-0.0329036,-0.0288121,-0.00354747,-0.0161692,-0.0161693,-0.0161417,-0.0162242,
1.57744e+09,0.000175221,-0.0329036,-0.0288122,-0.00354754,-0.0161694,-0.0161695,-0.0161417,-0.0162242,
1.57744e+09,0.000175221,-0.0329036,-0.0288123,-0.00354761,-0.0161696,-0.0161697,-0.0161417,-0.0162242,
1.57744e+09,0.000175221,-0.0329036,-0.0288123,-0.00354768,-0.0161698,-0.0161699,-0.0161418,-0.0162243,
1.57744e+09,0.000175221,-0.0329036,-0.0288124,-0.00354775,-0.0161699,-0.01617,-0.0161418,-0.0162243,
1.57744e+09,0.000175221,-0.0329036,-0.0288125,-0.00354782,-0.0161701,-0.0161702,-0.0161419,-0.0162244,
1.57744e+09,0.000175221,-0.0329036,-0.0288125,-0.00354789,-0.0161703,-0.0161704,-0.0161419,-0.0162244,
1.57744e+09,0.000175221,-0.0329036,-0.0288126,-0.00354796,-0.0161705,-0.0161705,-0.0161419,-0.0162244,
1.57744e+09,0.000175221,-0.0329036,-0.0288127,-0.00354803,-0.0161706,-0.0161707,-0.016142,-0.0162245,
1.57744e+09,0.000175221,-0.0329036,-0.0288128,-0.0035481,-0.0161708,-0.0161709,-0.016142,-0.0162245,
1.57744e+09,0.000175221,-0.0329036,-0.0288128,-0.00354816,-0.0161709,-0.016171,-0.016142,-0.0162245,
1.57744e+09,0.000175221,-0.0329036,-0.0288129,-0.00354823,-0.0161711,-0.0161712,-0.0161421,-0.0162246,
1.57744e+09,0.000175221,-0.0329036,-0.028813,-0.0035483,-0.0161713,-0.0161713,-0.0161421,-0.0162246,
1.57744e+09,0.000175221,-0.0329036,-0.028813,-0.00354836,-0.0161714,-0.0161715,-0.0161422,-0.0162247,
1.57744e+09,0.000175221,-0.0329036,-0.0288131,-0.00354842,-0.0161716,-0.0161717,-0.0161422,-0.0162247,
1.57744e+09,0.000175221,-0.0329036,-0.0288131,-0.00354849,-0.0161717,-0.0161718,-0.0161422,-0.0162247,
1.57744e+09,0.000175221,-0.0329036,-0.0288132,-0.00354855,-0.0161719,-0.016172,-0.0161423,-0.0162248,
1.57744e+09,0.000175221,-0.0329036,-0.0288133,-0.00354861,-0.016172,-0.0161721,-0.0161423,-0.0162248,
1.57744e+09,0.000175221,-0.0329036,-0.0288133,-0.00354867,-0.0161722,-0.0161723,-0.0161423,-0.0162248,
1.57744e+09,0.000175221,-0.0329036,-0.0288134,-0.00354873,-0.0161723,-0.0161724,-0.0161424,-0.0162249,
1.57744e+09,0.000175221,-0.0329036,-0.0288135,-0.00354879,-0.0161725,-0.0161726,-0.0161424,-0.0162249,
1.57744e+09,0.000175221,-0.0329036,-0.0288135,-0.00354885,-0.0161726,-0.0161727,-0.0161424,-0.0162249,
1.57744e+09,0.000175221,-0.0329036,-0.0288136,-0.00354891,-0.0161728,-0.0161728,-0.0161425,-0.016225,
1.57744e+09,0.000175221,-0.0329036,-0.0288136,-0.00354897,-0.0161729,-0.016173,-0.0161425,-0.016225,
1.57744e+09,0.000175221,-0.0329036,-0.0288137,-0.00354903,-0.0161731,-0.0161731,-0.0161425,-0.016225,
1.57744e+09,0.000175221,-0.0329036,-0.0288137,-0.00354909,-0.0161732,-0.0161733,-0.0161426,-0.0162251,
1.57744e+09,0.000175221,-0.0329036,-0.0288138,-0.00354914,-0.0161733,-0.0161734,-0.0161426,-0.0162251,
1.57744e+09,0.000175221,-0.0329036,-0.0288139,-0.0035492,-0.0161735,-0.0161735,-0.0161426,-0.0162251,
1.57744e+09,0.000175221,-0.0329036,-0.0288139,-0.00354925,-0.0161736,-0.0161737,-0.0161427,-0.0162252,
1.57744e+09,0.000175221,-0.0329036,-0.028814,-0.00354931,-0.0161737,-0.0161738,-0.0161427,-0.0162252,
1.57744e+09,0.000175221,-0.0329036,-0.028814,-0.00354936,-0.0161739,-0.0161739,-0.0161427,-0.0162252,
1.57744e+09,0.000175221,-0.0329036,-0.0288141,-0.00354942,-0.016174,-0.0161741,-0.0161428,-0.0162252,
1.57744e+09,0.000175221,-0.0329036,-0.0288141,-0.00354947,-0.0161741,-0.0161742,-0.0161428,-0.0162253,
1.57744e+09,0.000175221,-0.0329036,-0.0288142,-0.00354952,-0.0161743,-0.0161743,-0.0161428,-0.0162253,
1.57744e+09,0.000175221,-0.0329036,-0.0288142,-0.00354957,-0.0161744,-0.0161745,-0.0161428,-0.0162253,
1.57744e+09,0.000175221,-0.0329036,-0.0288143,-0.00354963,-0.0161745,-0.0161746,-0.0161429,-0.0162254,
1.57744e+09,0.000175221,-0.0329036,-0.0288143,-0.00354968,-0.0161746,-0.0161747,-0.0161429,-0.0162254,
1.57744e+09,0.000175221,-0.0329036,-0.0288144,-0.00354973,-0.0161748,-0.0161748,-0.0161429,-0.0162254,
1.57744e+09,0.000175221,-0.0329036,-0.0288144,-0.00354978,-0.0161749,-0.016175,-0.016143,-0.0162254,
1.57744e+09,0.000175221,-0.0329036,-0.0288145,-0.00354983,-0.016175,-0.0161751,-0.016143,-0.0162255,
1.57744e+09,0.000175221,-0.0329036,-0.0288145,-0.00354987,-0.0161751,-0.0161752,-0.016143,-0.0162255,
1.57744e+09,0.000175221,-0.0329036,-0.0288146,-0.00354992,-0.0161753,-0.0161753,-0.016143,-0.0162255,
1.57744e+09,0.000175221,-0.0329036,-0.0288146,-0.00354997,-0.0161754,-0.0161754,-0.0161431,-0.0162256,
1.57744e+09,0.000175221,-0.0329036,-0.0288147,-0.00355002,-0.0161755,-0.0161755,-0.0161431,-0.0162256,
1.57744e+09,0.000175221,-0.0329036,-0.0288147,-0.00355006,-0.0161756,-0.0161757,-0.0161431,-0.0162256,
1.57744e+09,0.000175221,-0.0329036,-0.0288148,-0.00355011,-0.0161757,-0.0161758,-0.0161431,-0.0162256,
1.57744e+09,0.000175221,-0.0329036,-0.0288148,-0.00355016,-0.0161758,-0.0161759,-0.0161432,-0.0162257,
1.57744e+09,0.000175221,-0.0329036,-0.0288149,-0.0035502,-0.0161759,-0.016176,-0.0161432,-0.0162257,
1.57744e+09,0.000175221,-0.0329036,-0.0288149,-0.00355025,-0.0161761,-0.0161761,-0.0161432,-0.0162257,
1.57744e+09,0.000175221,-0.0329036,-0.028815,-0.00355029,-0.0161762,-0.0161762,-0.0161432,-0.0162257,
1.57744e+09,0.000175221,-0.0329036,-0.028815,-0.00355034,-0.0161763,-0.0161763,-0.0161433,-0.0162258,
1.57744e+09,0.000175221,-0.0329036,-0.028815,-0.00355038,-0.0161764,-0.0161764,-0.0161433,-0.0162258,
1.57744e+09,0.000175221,-0.0329036,-0.0288151,-0.00355042,-0.0161765,-0.0161765,-0.0161433,-0.0162258,
1.57744e+09,0.000175221,-0.0329036,-0.0288151,-0.00355046,-0.0161766,-0.0161766,-0.0161433,-0.0162258,
1.57744e+09,0.000175221,-0.0329036,-0.0288152,-0.00355051,-0.0161767,-0.0161767,-0.0161434,-0.0162259,
1.57744e+09,0.000175221,-0.0329036,-0.0288152,-0.00355055,-0.0161768,-0.0161768,-0.0161434,-0.0162259,
1.57744e+09,0.000175221,-0.0329036,-0.0288153,-0.00355059,-0.0161769,-0.0161769,-0.0161434,-0.0162259,
1.57744e+09,0.000175221,-0.0329036,-0.0288153,-0.00355063,-0.016177,-0.016177,-0.0161434,-0.0162259,
1.57744e+09,0.000175221,-0.0329036,-0.0288153,-0.00355067,-0.0161771,-0.0161771,-0.0161435,-0.016226,
1.57744e+09,0.000175221,-0.0329036,-0.0288154,-0.00355071,-0.0161772,-0.0161772,-0.0161435,-0.016226,
1.57744e+09,0.000175221,-0.0329036,-0.0288154,-0.00355075,-0.0161773,-0.0161773,-0.0161435,-0.016226,
1.57744e+09,0.000175221,-0.0329036,-0.0288155,-0.00355079,-0.0161774,-0.0161774,-0.0161435,-0.016226,
1.57744e+09,0.000175221,-0.0329036,-0.0288155,-0.00355083,-0.0161775,-0.0161775,-0.0161435,-0.016226,
1.57744e+09,0.000175221,-0.0329036,-0.0288155,-0.00355087,-0.0161776,-0.0161776,-0.0161436,-0.0162261,
1.57744e+09,0.000175221,-0.0329036,-0.0288156,-0.00355091,-0.0161777,-0.0161777,-0.0161436,-0.0162261,
1.57744e+09,0.000175221,-0.0329036,-0.0288156,-0.00355094,-0.0161778,-0.0161778,-0.0161436,-0.0162261,
1.57744e+09,0.000175221,-0.0329036,-0.0288156,-0.00355098,-0.0161779,-0.0161779,-0.0161436,-0.0162261,
1.57744e+09,0.000175221,-0.0329036,-0.0288157,-0.00355102,-0.016178,-0.016178,-0.0161437,-0.0162261,
1.57744e+09,0.000175221,-0.0329036,-0.0288157,-0.00355105,-0.016178,-0.0161781,-0.0161437,-0.0162262,
1.57744e+09,0.000175221,-0.0329036,-0.0288158,-0.00355109,-0.0161781,-0.0161782,-0.0161437,-0.0162262,
1.57744e+09,0.000175221,-0.0329036,-0.0288158,-0.00355113,-0.0161782,-0.0161783,-0.0161437,-0.0162262,
1.57744e+09,0.000175221,-0.0329036,-0.0288158,-0.00355116,-0.0161783,-0.0161784,-0.0161437,-0.0162262,
1.57744e+09,0.000175221,-0.0329036,-0.0288159,-0.0035512,-0.0161784,-0.0161784,-0.0161438,-0.0162262,
1.57744e+09,0.000175221,-0.0329036,-0.0288159,-0.00355123,-0.0161785,-0.0161785,-0.0161438,-0.0162263,
1.57744e+09,0.000175221,-0.0329036,-0.0288159,-0.00355126,-0.0161786,-0.0161786,-0.0161438,-0.0162263,
1.57744e+09,0.000175221,-0.0329036,-0.028816,-0.0035513,-0.0161787,-0.0161787,-0.0161438,-0.0162263,
1.57744e+09,0.000175221,-0.0329036,-0.028816,-0.00355133,-0.0161787,-0.0161788,-0.0161438,-0.0162263,
1.57744e+09,0.000175221,-0.0329036,-0.028816,-0.00355136,-0.0161788,-0.0161789,-0.0161439,-0.0162263,
1.57744e+09,0.000175221,-0.0329036,-0.0288161,-0.0035514,-0.0161789,-0.0161789,-0.0161439,-0.0162264,
1.57744e+09,0.000175221,-0.0329036,-0.0288161,-0.00355143,-0.016179,-0.016179,-0.0161439,-0.0162264,
1.57744e+09,0.000175221,-0.0329036,-0.0288161,-0.00355146,-0.0161791,-0.0161791,-0.0161439,-0.0162264,
1.57744e+09,0.000175221,-0.0329036,-0.0288162,-0.00355149,-0.0161791,-0.0161792,-0.0161439,-0.0162264,
1.57744e+09,0.000175221,-0.0329036,-0.0288162,-0.00355153,-0.0161792,-0.0161793,-0.0161439,-0.0162264,
1.57744e+09,0.000175221,-0.0329036,-0.0288162,-0.00355156,-0.0161793,-0.0161793,-0.016144,-0.0162264,
1.57744e+09,0.000175221,-0.0329036,-0.0288163,-0.00355159,-0.0161794,-0.0161794,-0.016144,-0.0162265,
1.57744e+09,0.000175221,-0.0329036,-0.0288163,-0.00355162,-0.0161795,-0.0161795,-0.016144,-0.0162265,
1.57744e+09,0.000175221,-0.0329036,-0.0288163,-0.00355165,-0.0161795,-0.0161796,-0.016144,-0.0162265,
1.57744e+09,0.000175221,-0.0329036,-0.0288164,-0.00355168,-0.0161796,-0.0161796,-0.016144,-0.0162265,
1.57744e+09,0.000175221,-0.0329036,-0.0288164,-0.00355171,-0.0161797,-0.0161797,-0.016144,-0.0162265,
1.57744e+09,0.000175221,-0.0329036,-0.0288164,-0.00355174,-0.0161797,-0.0161798,-0.0161441,-0.0162265,
